This is Ipopt version 3.12.3, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   239305
Number of nonzeros in inequality constraint Jacobian.:   143817
Number of nonzeros in Lagrangian Hessian.............:   261497

Total number of variables............................:    74017
                     variables with only lower bounds:        0
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    57705
Total number of inequality constraints...............:   143817
        inequality constraints with only lower bounds:    83880
   inequality constraints with lower and upper bounds:    59937
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0 3.4062183e+001 3.70e+001 7.62e+001  -1.0 0.00e+000    -  0.00e+000 0.00e+000   0
   1 3.6178310e+001 2.98e+001 2.62e+002  -1.0 8.22e+000    -  5.09e-002 1.93e-001f  1
   2 4.5643452e+001 2.47e+001 1.37e+002  -1.0 9.87e+000    -  1.21e-001 1.68e-001f  1
   3 1.4527072e+002 6.06e+000 8.11e+002  -1.0 1.00e+001    -  3.52e-001 6.98e-001f  1
   4 1.4986068e+002 5.75e+000 7.71e+002  -1.0 2.08e+000   0.0 3.79e-001 4.99e-002f  1
   5 2.1198727e+002 2.09e+000 5.52e+002  -1.0 3.56e+000   0.4 5.80e-001 5.39e-001f  1
   6 3.5051181e+002 2.24e+000 8.58e+002  -1.0 2.00e+000  -0.1 5.34e-001 8.51e-001f  1
   7 4.0506987e+002 1.91e+000 3.85e+002  -1.0 8.74e-001  -0.5 4.28e-001 5.24e-001f  1
   8 4.4901948e+002 4.78e+000 1.61e+002  -1.0 1.54e+000  -1.0 5.72e-001 5.56e-001f  1
   9 4.8155580e+002 2.99e+000 1.09e+002  -1.0 1.16e+001  -1.5 2.13e-001 3.16e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10 5.5367228e+002 2.30e+000 3.11e+001  -1.0 1.20e+000  -1.1 8.71e-001 6.96e-001f  1
  11 6.0064079e+002 1.03e+000 1.22e+001  -1.0 9.69e+000  -1.5 1.89e-001 6.06e-001f  1
  12 6.0610973e+002 8.42e-001 1.25e+001  -1.0 5.89e+000  -1.1 1.00e+000 1.79e-001f  1
  13 6.2602994e+002 8.99e-002 1.36e+002  -1.0 3.36e+000  -0.7 1.00e+000 9.03e-001f  1
  14 6.3418476e+002 7.60e-002 5.92e+001  -1.0 1.18e+000  -1.2 8.81e-001 1.00e+000f  1
  15 6.3483365e+002 1.16e-002 4.03e+000  -1.0 4.30e-001  -0.7 1.00e+000 1.00e+000f  1
  16 6.3488979e+002 4.93e-002 3.67e+000  -1.0 1.21e+000  -1.2 1.00e+000 1.00e+000f  1
  17 6.3481501e+002 1.10e-002 1.91e+000  -1.0 6.36e-001  -0.8 1.00e+000 1.00e+000f  1
  18 6.3457183e+002 3.63e-002 5.53e+000  -1.0 1.33e+000  -1.3 8.98e-001 1.00e+000f  1
  19 6.3440918e+002 8.99e-003 1.57e+000  -1.0 6.92e-001  -0.8 1.00e+000 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 6.3406047e+002 8.44e-002 2.12e+000  -1.0 2.30e+000  -1.3 3.88e-001 1.00e+000f  1
  21 6.3380479e+002 2.00e-002 8.67e+000  -1.0 1.06e+000  -0.9 1.00e+000 1.00e+000f  1
  22 6.3335671e+002 9.56e-002 2.12e+000  -1.0 8.70e-001  -1.4 1.00e+000 1.00e+000f  1
  23 6.3302260e+002 1.23e-002 2.69e-001  -1.0 2.53e-001  -0.9 1.00e+000 1.00e+000f  1
  24 2.6541066e+002 1.99e+000 2.36e+001  -1.7 9.12e-001  -1.4 7.25e-001 1.00e+000f  1
  25 1.5082194e+002 1.09e+000 5.26e+000  -1.7 9.38e-001  -1.9 1.00e+000 1.00e+000f  1
  26 1.2616816e+002 1.17e-001 9.53e-001  -1.7 2.94e-001  -1.5 1.00e+000 1.00e+000f  1
  27 1.2256017e+002 5.93e-002 1.20e+000  -1.7 6.70e-001  -1.9 1.00e+000 1.00e+000h  1
  28 1.2224090e+002 5.35e-003 5.23e-002  -1.7 2.08e-001  -1.5 1.00e+000 1.00e+000h  1
  29 4.3529998e+001 9.36e-001 5.79e+000  -2.5 7.54e-001  -2.0 7.15e-001 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 2.2502193e+001 6.53e-001 3.95e+000  -2.5 9.82e-001  -2.5 7.38e-001 1.00e+000f  1
  31 1.7735681e+001 4.50e-001 2.04e+000  -2.5 1.92e+000  -2.9 1.00e+000 1.00e+000h  1
  32 1.7149694e+001 1.82e-002 6.51e-002  -2.5 4.72e-001  -2.5 1.00e+000 1.00e+000h  1
  33 1.7058115e+001 1.37e-001 5.34e-001  -2.5 2.31e+000  -3.0 1.00e+000 1.00e+000h  1
  34 1.7035410e+001 1.24e-002 1.51e-001  -2.5 4.34e-001  -2.6 1.00e+000 1.00e+000h  1
  35 1.7027483e+001 3.74e-001 3.34e-001  -2.5 3.72e+000  -3.1 1.00e+000 1.00e+000h  1
  36 1.7015966e+001 1.78e-002 4.68e-002  -2.5 4.39e-001  -2.6 1.00e+000 1.00e+000h  1
  37 1.7019620e+001 6.89e-001 3.97e-001  -2.5 3.31e+000  -3.1 8.87e-001 1.00e+000h  1
  38 1.7009706e+001 5.92e-002 3.09e-001  -2.5 6.04e-001  -2.7 1.00e+000 1.00e+000h  1
  39 1.7016068e+001 9.11e-001 6.52e-001  -2.5 3.58e+000  -3.2 7.01e-001 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 1.7007582e+001 2.44e-001 5.01e-001  -2.5 8.59e-001  -2.7 1.00e+000 7.38e-001h  1
  41 1.7018791e+001 1.55e+000 7.65e-001  -2.5 9.29e+000  -3.2 3.53e-001 6.30e-001h  1
  42 1.7010720e+001 1.71e-001 6.17e-001  -2.5 7.77e-001  -2.8 1.00e+000 8.91e-001h  1
  43 1.7011321e+001 7.03e-001 7.09e-001  -2.5 2.85e+001  -3.3 1.26e-001 1.87e-001h  1
  44 1.7003619e+001 3.54e-001 1.73e+000  -2.5 1.76e+000  -2.8 1.00e+000 7.19e-001h  1
  45 1.7005084e+001 3.51e-002 9.59e-001  -2.5 8.23e-001  -2.4 9.46e-001 1.00e+000f  1
  46 1.7009708e+001 8.95e-002 8.71e-001  -2.5 1.27e+000  -2.9 8.82e-001 1.00e+000h  1
  47 1.7008524e+001 1.59e-002 2.20e-001  -2.5 6.44e-001  -2.5 1.00e+000 1.00e+000h  1
  48 1.7009940e+001 3.60e-002 8.99e-002  -2.5 7.93e-001  -2.9 1.00e+000 1.00e+000h  1
  49 1.7009731e+001 4.71e-003 6.18e-003  -2.5 2.60e-001  -2.5 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 8.4269923e+000 5.66e-001 1.26e+000  -3.8 6.28e-001  -3.0 6.65e-001 1.00e+000f  1
  51 6.8877725e+000 2.43e-001 2.24e-001  -3.8 5.61e-001  -3.5 6.04e-001 1.00e+000h  1
  52 6.0972920e+000 3.64e-001 6.52e-002  -3.8 7.01e-001  -3.9 9.33e-001 1.00e+000h  1
  53 5.8490383e+000 3.19e-001 5.14e-002  -3.8 6.89e+000  -4.4 1.00e+000 2.06e-001h  1
  54 4.9370545e+000 5.54e-001 3.37e-002  -3.8 9.10e-001  -4.0 1.00e+000 1.00e+000h  1
  55 4.8542439e+000 1.48e-002 1.47e-002  -3.8 2.21e-001  -3.6 1.00e+000 1.00e+000h  1
  56 4.8167107e+000 3.54e-002 3.55e-003  -3.8 5.24e-001  -4.0 1.00e+000 1.00e+000h  1
  57 4.8108072e+000 4.13e-003 6.03e-004  -3.8 1.99e-001  -3.6 1.00e+000 1.00e+000h  1
  58 3.1587260e+000 1.63e+000 1.43e-001  -5.7 1.36e+000  -4.1 4.29e-001 1.00e+000f  1
  59 2.9596889e+000 1.46e+000 1.43e+000  -5.7 4.28e+000  -4.6 2.61e-001 1.09e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 2.5101578e+000 1.12e+000 1.15e+000  -5.7 1.22e+000  -4.1 1.86e-001 2.41e-001h  1
  61 2.1823258e+000 8.59e-001 9.10e-001  -5.7 9.54e-001  -3.7 2.64e-001 2.25e-001h  1
  62 1.9234141e+000 5.62e-001 6.35e-001  -5.7 5.00e-001  -3.3 3.10e-001 3.34e-001h  1
