This is Ipopt version 3.12.3, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:   231085
Number of nonzeros in inequality constraint Jacobian.:    71485
Number of nonzeros in Lagrangian Hessian.............:   252545

Total number of variables............................:    71485
                     variables with only lower bounds:        0
                variables with lower and upper bounds:        0
                     variables with only upper bounds:        0
Total number of equality constraints.................:    55725
Total number of inequality constraints...............:    71485
        inequality constraints with only lower bounds:    13600
   inequality constraints with lower and upper bounds:    57885
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0 1.4074259e+002 4.18e+001 1.00e+002  -1.0 0.00e+000    -  0.00e+000 0.00e+000   0
   1 1.2510548e+002 3.94e+001 9.46e+001  -1.0 1.91e+001    -  1.52e-001 5.83e-002f  1
   2 1.2532849e+002 3.45e+001 3.09e+002  -1.0 1.64e+001    -  1.85e-002 1.33e-001f  1
   3 1.2452714e+002 2.88e+001 4.57e+002  -1.0 1.20e+001    -  7.26e-002 1.80e-001f  1
   4 1.2346287e+002 2.65e+001 3.93e+002  -1.0 1.08e+001    -  1.38e-001 8.30e-002f  1
   5 1.3348620e+002 2.09e+001 1.78e+002  -1.0 1.23e+001    -  1.22e-001 2.31e-001f  1
   6 1.6168087e+002 1.53e+001 6.84e+002  -1.0 1.11e+001    -  1.14e-001 3.06e-001f  1
   7 1.6784727e+002 1.43e+001 6.44e+002  -1.0 1.82e+001  -2.0 4.64e-002 6.45e-002f  1
   8 1.7389312e+002 1.35e+001 6.04e+002  -1.0 1.51e+001  -1.6 4.87e-002 5.94e-002f  1
   9 2.0380616e+002 8.73e+000 4.95e+002  -1.0 1.09e+001  -1.1 5.10e-002 3.37e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10 2.1544933e+002 7.84e+000 4.51e+002  -1.0 3.34e+001  -1.6 7.08e-002 1.02e-001f  1
  11 2.2669830e+002 7.12e+000 4.08e+002  -1.0 1.19e+001  -2.1 1.17e-001 9.21e-002f  1
  12 1.9262876e+002 5.85e+000 6.05e+002  -1.0 1.59e+001  -0.1 9.17e-002 1.72e-002f  1
  13 2.8681913e+002 4.27e+000 2.38e+002  -1.0 2.42e+000  -0.8 2.52e-001 3.25e-001f  1
  14 2.0262803e+002 5.30e+000 7.23e+002  -1.0 6.64e+000  -0.2 1.19e-001 5.62e-002f  1
  15 2.1862950e+002 2.66e+000 9.36e+002  -1.0 1.38e+000   1.2 3.25e-001 2.65e-002f  1
  16 2.3630148e+002 3.77e+000 1.94e+003  -1.0 8.80e+000   0.7 7.72e-003 1.12e-001f  1
  17 2.3755905e+002 3.47e+000 1.93e+003  -1.0 5.32e+000   1.1 4.84e-002 8.02e-002f  1
  18 2.5602281e+002 6.41e+000 6.13e+003  -1.0 5.92e+000   0.6 2.00e-002 3.11e-002f  1
  19 2.5814069e+002 5.85e+000 5.58e+003  -1.0 1.67e+000   1.1 1.23e-001 8.69e-002f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 2.7500747e+002 1.83e+000 6.16e+002  -1.0 1.35e+000   0.6 8.07e-001 3.34e-001f  1
  21 2.5931828e+002 5.58e+000 2.26e+003  -1.0 4.17e+000   1.9 7.83e-002 7.62e-003h  1
  22 2.5450724e+002 6.04e+000 3.05e+003  -1.0 4.09e+000   1.4 3.02e-002 6.01e-002f  1
  23 2.5808295e+002 5.35e+000 3.53e+003  -1.0 7.49e+000   1.0 1.28e-001 1.14e-001f  1
  24 5.8896400e+002 7.65e-003 8.16e+001  -1.0 2.11e-001   0.3 7.14e-001 1.00e+000h  1
  25 2.7421191e+002 4.07e+000 6.07e+003  -1.0 4.66e+000   1.8 4.41e-004 6.17e-003h  1
  26 2.7422175e+002 4.06e+000 6.06e+003  -1.0 7.02e+000   2.2 1.17e-002 2.76e-003h  1
  27 2.7654403e+002 3.56e+000 4.04e+004  -1.0 5.78e+000   1.8 7.23e-001 1.27e-001h  1
  28 3.0970800e+002 1.33e+000 1.80e+003  -1.0 2.42e+000   1.3 1.59e-001 4.74e-001f  1
  29 3.1009844e+002 1.26e+000 1.48e+003  -1.0 9.11e-001   1.7 2.68e-001 5.27e-002f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 3.1494043e+002 8.87e-001 1.04e+003  -1.0 1.37e+000   1.2 2.60e-001 2.95e-001f  1
  31 3.1499753e+002 8.79e-001 1.58e+003  -1.0 7.38e-001   1.7 5.55e-001 8.09e-003h  1
  32 3.2730509e+002 9.58e-001 1.62e+004  -1.0 1.02e+000   2.1 2.09e-001 9.89e-002f  1
  33 3.3877737e+002 4.23e-003 9.69e+002  -1.0 3.94e-001   1.6 5.53e-001 9.55e-001f  1
  34 3.5644140e+002 2.49e-002 2.79e+002  -1.0 1.88e-001   1.1 6.17e-001 1.00e+000f  1
  35 3.9951906e+002 1.25e-001 1.29e+002  -1.0 1.65e-001   0.7 4.94e-001 1.00e+000f  1
  36 3.4890794e+002 5.02e-002 1.20e+003  -1.0 1.51e+000   1.1 9.18e-001 9.54e-001f  1
  37 3.9489449e+002 1.56e-001 8.64e+002  -1.0 7.61e-001   0.6 8.21e-002 1.00e+000f  1
  38 4.7121538e+002 3.64e-001 1.12e+002  -1.0 2.23e-001   0.1 6.43e-001 1.00e+000f  1
  39 5.4846286e+002 6.66e-001 9.60e+001  -1.0 5.48e-001  -0.3 6.82e-001 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 5.7877836e+002 2.50e-004 2.54e+000  -1.0 7.52e-002   0.1 1.00e+000 1.00e+000h  1
  41 5.7878369e+002 9.23e-004 3.07e-001  -1.0 1.41e-001  -0.4 1.00e+000 1.00e+000f  1
  42 6.0103279e+002 1.81e-001 6.59e+001  -1.0 1.55e+000  -0.9 5.61e-001 1.00e+000f  1
  43 6.0464498e+002 3.49e-001 4.41e+001  -1.0 1.86e+000  -1.3 4.62e-001 1.00e+000f  1
  44 6.1511909e+002 1.42e-001 1.42e+001  -1.0 1.03e+001  -1.8 6.16e-001 5.28e-001f  1
  45 6.1512748e+002 8.91e-002 1.33e+001  -1.0 4.51e+000  -1.4 3.08e-001 3.77e-001f  1
  46 6.1501033e+002 3.76e-002 2.50e+001  -1.0 2.73e+000  -1.9 1.00e+000 1.00e+000f  1
  47 6.1498372e+002 3.59e-003 5.86e+000  -1.0 7.13e-001  -1.4 1.00e+000 1.00e+000h  1
  48 6.0214905e+002 3.63e-001 1.11e+001  -1.0 8.10e+000  -1.0 6.84e-002 9.78e-002h  1
  49 6.0226141e+002 2.78e-001 2.22e+001  -1.0 1.11e+001  -1.5 3.05e-001 4.00e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 6.0198413e+002 6.52e-002 1.04e+002  -1.0 2.93e+000  -2.0 1.00e+000 1.00e+000f  1
  51 6.0202708e+002 1.52e-002 2.04e+001  -1.0 4.42e-001  -0.6 1.00e+000 1.00e+000h  1
  52 6.0204006e+002 2.48e-003 4.44e-001  -1.0 3.31e-001  -1.1 1.00e+000 1.00e+000h  1
  53 3.4509142e+002 1.08e+000 2.63e+000  -1.7 3.40e-001  -1.6 8.82e-001 1.00e+000f  1
  54 1.9060908e+002 5.49e-001 5.30e-001  -1.7 2.81e-001  -2.1 1.00e+000 1.00e+000f  1
  55 1.6526321e+002 2.11e-001 6.06e-001  -1.7 6.26e-001  -2.6 1.00e+000 1.00e+000h  1
  56 1.6452152e+002 4.47e-003 4.28e-002  -1.7 2.10e-001  -2.1 1.00e+000 1.00e+000h  1
  57 6.6642636e+001 7.19e-001 5.58e-001  -2.5 4.41e-001  -2.6 9.29e-001 1.00e+000f  1
  58 9.7694170e-001 5.49e-001 5.83e-002  -5.7 1.20e+000  -4.0 4.06e-001 1.69e-001h  1
  59 8.2083042e-001 3.32e-001 5.00e-002  -5.7 2.17e-001  -3.6 4.58e-001 6.74e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 7.5877036e-001 8.38e-002 1.40e-002  -5.7 9.24e-002  -3.1 5.88e-001 7.97e-001h  1
  61 7.0588352e-001 2.08e-001 2.68e-002  -5.7 5.62e-001  -3.6 6.84e-001 3.82e-001h  1
  62 6.8211669e-001 1.20e-001 1.87e-002  -5.7 1.13e-001  -3.2 1.00e+000 4.40e-001h  1
  63 6.1873997e-001 4.78e-001 7.81e-003  -5.7 3.73e-001  -3.7 7.96e-001 5.84e-001h  1
